facet	hue	bin_center	mean_density	error	n_seeds
cross	6	1.704488e-04	0.000000e+00	0.000000e+00	100
cross	6	1.723777e-04	0.000000e+00	0.000000e+00	100
cross	6	1.743284e-04	0.000000e+00	0.000000e+00	100
cross	6	1.763012e-04	0.000000e+00	0.000000e+00	100
cross	6	1.782963e-04	0.000000e+00	0.000000e+00	100
cross	6	1.803140e-04	0.000000e+00	0.000000e+00	100
cross	6	1.823546e-04	0.000000e+00	0.000000e+00	100
cross	6	1.844182e-04	0.000000e+00	0.000000e+00	100
cross	6	1.865052e-04	0.000000e+00	0.000000e+00	100
cross	6	1.886158e-04	0.000000e+00	0.000000e+00	100
cross	6	1.907503e-04	0.000000e+00	0.000000e+00	100
cross	6	1.929089e-04	0.000000e+00	0.000000e+00	100
cross	6	1.950920e-04	0.000000e+00	0.000000e+00	100
cross	6	1.972998e-04	0.000000e+00	0.000000e+00	100
cross	6	1.995325e-04	0.000000e+00	0.000000e+00	100
cross	6	2.017905e-04	0.000000e+00	0.000000e+00	100
cross	6	2.040741e-04	0.000000e+00	0.000000e+00	100
cross	6	2.063836e-04	0.000000e+00	0.000000e+00	100
cross	6	2.087191e-04	0.000000e+00	0.000000e+00	100
cross	6	2.110811e-04	0.000000e+00	0.000000e+00	100
cross	6	2.134698e-04	0.000000e+00	0.000000e+00	100
cross	6	2.158856e-04	0.000000e+00	0.000000e+00	100
cross	6	2.183287e-04	0.000000e+00	0.000000e+00	100
cross	6	2.207994e-04	0.000000e+00	0.000000e+00	100
cross	6	2.232981e-04	0.000000e+00	0.000000e+00	100
cross	6	2.258251e-04	0.000000e+00	0.000000e+00	100
cross	6	2.283806e-04	0.000000e+00	0.000000e+00	100
cross	6	2.309651e-04	0.000000e+00	0.000000e+00	100
cross	6	2.335789e-04	0.000000e+00	0.000000e+00	100
cross	6	2.362222e-04	0.000000e+00	0.000000e+00	100
cross	6	2.388954e-04	0.000000e+00	0.000000e+00	100
cross	6	2.415989e-04	0.000000e+00	0.000000e+00	100
cross	6	2.443330e-04	0.000000e+00	0.000000e+00	100
cross	6	2.470980e-04	0.000000e+00	0.000000e+00	100
cross	6	2.498943e-04	0.000000e+00	0.000000e+00	100
cross	6	2.527222e-04	0.000000e+00	0.000000e+00	100
cross	6	2.555822e-04	0.000000e+00	0.000000e+00	100
cross	6	2.584745e-04	0.000000e+00	0.000000e+00	100
cross	6	2.613995e-04	0.000000e+00	0.000000e+00	100
cross	6	2.643577e-04	0.000000e+00	0.000000e+00	100
cross	6	2.673493e-04	0.000000e+00	0.000000e+00	100
cross	6	2.703748e-04	0.000000e+00	0.000000e+00	100
cross	6	2.734345e-04	0.000000e+00	0.000000e+00	100
cross	6	2.765289e-04	0.000000e+00	0.000000e+00	100
cross	6	2.796582e-04	0.000000e+00	0.000000e+00	100
cross	6	2.828230e-04	0.000000e+00	0.000000e+00	100
cross	6	2.860236e-04	0.000000e+00	0.000000e+00	100
cross	6	2.892604e-04	0.000000e+00	0.000000e+00	100
cross	6	2.925339e-04	0.000000e+00	0.000000e+00	100
cross	6	2.958443e-04	0.000000e+00	0.000000e+00	100
cross	6	2.991923e-04	0.000000e+00	0.000000e+00	100
cross	6	3.025781e-04	0.000000e+00	0.000000e+00	100
cross	6	3.060023e-04	0.000000e+00	0.000000e+00	100
cross	6	3.094652e-04	0.000000e+00	0.000000e+00	100
cross	6	3.129673e-04	0.000000e+00	0.000000e+00	100
cross	6	3.165090e-04	0.000000e+00	0.000000e+00	100
cross	6	3.200908e-04	0.000000e+00	0.000000e+00	100
cross	6	3.237131e-04	0.000000e+00	0.000000e+00	100
cross	6	3.273765e-04	0.000000e+00	0.000000e+00	100
cross	6	3.310812e-04	0.000000e+00	0.000000e+00	100
cross	6	3.348280e-04	0.000000e+00	0.000000e+00	100
cross	6	3.386171e-04	0.000000e+00	0.000000e+00	100
cross	6	3.424491e-04	0.000000e+00	0.000000e+00	100
cross	6	3.463244e-04	0.000000e+00	0.000000e+00	100
cross	6	3.502436e-04	0.000000e+00	0.000000e+00	100
cross	6	3.542072e-04	0.000000e+00	0.000000e+00	100
cross	6	3.582156e-04	0.000000e+00	0.000000e+00	100
cross	6	3.622694e-04	0.000000e+00	0.000000e+00	100
cross	6	3.663690e-04	0.000000e+00	0.000000e+00	100
cross	6	3.705151e-04	0.000000e+00	0.000000e+00	100
cross	6	3.747081e-04	0.000000e+00	0.000000e+00	100
cross	6	3.789485e-04	0.000000e+00	0.000000e+00	100
cross	6	3.832369e-04	0.000000e+00	0.000000e+00	100
cross	6	3.875738e-04	0.000000e+00	0.000000e+00	100
cross	6	3.919598e-04	0.000000e+00	0.000000e+00	100
cross	6	3.963955e-04	0.000000e+00	0.000000e+00	100
cross	6	4.008813e-04	0.000000e+00	0.000000e+00	100
cross	6	4.054179e-04	0.000000e+00	0.000000e+00	100
cross	6	4.100059e-04	0.000000e+00	0.000000e+00	100
cross	6	4.146457e-04	0.000000e+00	0.000000e+00	100
cross	6	4.193381e-04	0.000000e+00	0.000000e+00	100
cross	6	4.240836e-04	0.000000e+00	0.000000e+00	100
cross	6	4.288828e-04	0.000000e+00	0.000000e+00	100
cross	6	4.337363e-04	0.000000e+00	0.000000e+00	100
cross	6	4.386447e-04	0.000000e+00	0.000000e+00	100
cross	6	4.436086e-04	0.000000e+00	0.000000e+00	100
cross	6	4.486288e-04	0.000000e+00	0.000000e+00	100
cross	6	4.537057e-04	0.000000e+00	0.000000e+00	100
cross	6	4.588401e-04	0.000000e+00	0.000000e+00	100
cross	6	4.640326e-04	0.000000e+00	0.000000e+00	100
cross	6	4.692839e-04	0.000000e+00	0.000000e+00	100
cross	6	4.745946e-04	0.000000e+00	0.000000e+00	100
cross	6	4.799654e-04	0.000000e+00	0.000000e+00	100
cross	6	4.853969e-04	0.000000e+00	0.000000e+00	100
cross	6	4.908900e-04	0.000000e+00	0.000000e+00	100
cross	6	4.964452e-04	0.000000e+00	0.000000e+00	100
cross	6	5.020632e-04	0.000000e+00	0.000000e+00	100
cross	6	5.077449e-04	0.000000e+00	0.000000e+00	100
cross	6	5.134908e-04	0.000000e+00	0.000000e+00	100
cross	6	5.193018e-04	0.000000e+00	0.000000e+00	100
cross	6	5.251785e-04	0.000000e+00	0.000000e+00	100
cross	6	5.311217e-04	0.000000e+00	0.000000e+00	100
cross	6	5.371322e-04	0.000000e+00	0.000000e+00	100
cross	6	5.432107e-04	0.000000e+00	0.000000e+00	100
cross	6	5.493580e-04	0.000000e+00	0.000000e+00	100
cross	6	5.555749e-04	0.000000e+00	0.000000e+00	100
cross	6	5.618621e-04	0.000000e+00	0.000000e+00	100
cross	6	5.682205e-04	0.000000e+00	0.000000e+00	100
cross	6	5.746508e-04	0.000000e+00	0.000000e+00	100
cross	6	5.811539e-04	0.000000e+00	0.000000e+00	100
cross	6	5.877305e-04	0.000000e+00	0.000000e+00	100
cross	6	5.943817e-04	0.000000e+00	0.000000e+00	100
cross	6	6.011080e-04	0.000000e+00	0.000000e+00	100
cross	6	6.079105e-04	0.000000e+00	0.000000e+00	100
cross	6	6.147900e-04	0.000000e+00	0.000000e+00	100
cross	6	6.217473e-04	0.000000e+00	0.000000e+00	100
cross	6	6.287834e-04	0.000000e+00	0.000000e+00	100
cross	6	6.358991e-04	0.000000e+00	0.000000e+00	100
cross	6	6.430953e-04	0.000000e+00	0.000000e+00	100
cross	6	6.503729e-04	0.000000e+00	0.000000e+00	100
cross	6	6.577329e-04	0.000000e+00	0.000000e+00	100
cross	6	6.651762e-04	0.000000e+00	0.000000e+00	100
cross	6	6.727037e-04	0.000000e+00	0.000000e+00	100
cross	6	6.803164e-04	0.000000e+00	0.000000e+00	100
cross	6	6.880153e-04	0.000000e+00	0.000000e+00	100
cross	6	6.958013e-04	0.000000e+00	0.000000e+00	100
cross	6	7.036754e-04	0.000000e+00	0.000000e+00	100
cross	6	7.116386e-04	0.000000e+00	0.000000e+00	100
cross	6	7.196919e-04	0.000000e+00	0.000000e+00	100
cross	6	7.278364e-04	0.000000e+00	0.000000e+00	100
cross	6	7.360730e-04	0.000000e+00	0.000000e+00	100
cross	6	7.444028e-04	0.000000e+00	0.000000e+00	100
cross	6	7.528269e-04	0.000000e+00	0.000000e+00	100
cross	6	7.613464e-04	0.000000e+00	0.000000e+00	100
cross	6	7.699622e-04	0.000000e+00	0.000000e+00	100
cross	6	7.786756e-04	0.000000e+00	0.000000e+00	100
cross	6	7.874875e-04	0.000000e+00	0.000000e+00	100
cross	6	7.963992e-04	0.000000e+00	0.000000e+00	100
cross	6	8.054117e-04	0.000000e+00	0.000000e+00	100
cross	6	8.145262e-04	0.000000e+00	0.000000e+00	100
cross	6	8.237439e-04	0.000000e+00	0.000000e+00	100
cross	6	8.330658e-04	0.000000e+00	0.000000e+00	100
cross	6	8.424933e-04	0.000000e+00	0.000000e+00	100
cross	6	8.520275e-04	0.000000e+00	0.000000e+00	100
cross	6	8.616695e-04	0.000000e+00	0.000000e+00	100
cross	6	8.714207e-04	0.000000e+00	0.000000e+00	100
cross	6	8.812822e-04	0.000000e+00	0.000000e+00	100
cross	6	8.912553e-04	0.000000e+00	0.000000e+00	100
cross	6	9.013412e-04	0.000000e+00	0.000000e+00	100
cross	6	9.115413e-04	0.000000e+00	0.000000e+00	100
cross	6	9.218569e-04	0.000000e+00	0.000000e+00	100
cross	6	9.322892e-04	0.000000e+00	0.000000e+00	100
cross	6	9.428395e-04	0.000000e+00	0.000000e+00	100
cross	6	9.535092e-04	0.000000e+00	0.000000e+00	100
cross	6	9.642997e-04	0.000000e+00	0.000000e+00	100
cross	6	9.752123e-04	0.000000e+00	0.000000e+00	100
cross	6	9.862484e-04	0.000000e+00	0.000000e+00	100
cross	6	9.974093e-04	0.000000e+00	0.000000e+00	100
cross	6	1.008697e-03	0.000000e+00	0.000000e+00	100
cross	6	1.020112e-03	0.000000e+00	0.000000e+00	100
cross	6	1.031656e-03	0.000000e+00	0.000000e+00	100
cross	6	1.043331e-03	0.000000e+00	0.000000e+00	100
cross	6	1.055138e-03	0.000000e+00	0.000000e+00	100
cross	6	1.067078e-03	0.000000e+00	0.000000e+00	100
cross	6	1.079154e-03	0.000000e+00	0.000000e+00	100
cross	6	1.091366e-03	0.000000e+00	0.000000e+00	100
cross	6	1.103717e-03	0.000000e+00	0.000000e+00	100
cross	6	1.116207e-03	0.000000e+00	0.000000e+00	100
cross	6	1.128839e-03	0.000000e+00	0.000000e+00	100
cross	6	1.141613e-03	0.000000e+00	0.000000e+00	100
cross	6	1.154532e-03	0.000000e+00	0.000000e+00	100
cross	6	1.167598e-03	0.000000e+00	0.000000e+00	100
cross	6	1.180811e-03	0.000000e+00	0.000000e+00	100
cross	6	1.194174e-03	0.000000e+00	0.000000e+00	100
cross	6	1.207688e-03	0.000000e+00	0.000000e+00	100
cross	6	1.221355e-03	0.000000e+00	0.000000e+00	100
cross	6	1.235176e-03	0.000000e+00	0.000000e+00	100
cross	6	1.249154e-03	0.000000e+00	0.000000e+00	100
cross	6	1.263290e-03	0.000000e+00	0.000000e+00	100
cross	6	1.277586e-03	0.000000e+00	0.000000e+00	100
cross	6	1.292044e-03	0.000000e+00	0.000000e+00	100
cross	6	1.306666e-03	0.000000e+00	0.000000e+00	100
cross	6	1.321453e-03	0.000000e+00	0.000000e+00	100
cross	6	1.336407e-03	0.000000e+00	0.000000e+00	100
cross	6	1.351531e-03	0.000000e+00	0.000000e+00	100
cross	6	1.366826e-03	0.000000e+00	0.000000e+00	100
cross	6	1.382293e-03	0.000000e+00	0.000000e+00	100
cross	6	1.397936e-03	0.000000e+00	0.000000e+00	100
cross	6	1.413756e-03	0.000000e+00	0.000000e+00	100
cross	6	1.429755e-03	0.000000e+00	0.000000e+00	100
cross	6	1.445935e-03	0.000000e+00	0.000000e+00	100
cross	6	1.462298e-03	0.000000e+00	0.000000e+00	100
cross	6	1.478846e-03	0.000000e+00	0.000000e+00	100
cross	6	1.495582e-03	0.000000e+00	0.000000e+00	100
cross	6	1.512507e-03	0.000000e+00	0.000000e+00	100
cross	6	1.529623e-03	0.000000e+00	0.000000e+00	100
cross	6	1.546933e-03	0.000000e+00	0.000000e+00	100
cross	6	1.564439e-03	0.000000e+00	0.000000e+00	100
cross	6	1.582143e-03	0.000000e+00	0.000000e+00	100
cross	6	1.600048e-03	0.000000e+00	0.000000e+00	100
cross	6	1.618155e-03	0.000000e+00	0.000000e+00	100
cross	6	1.636467e-03	0.000000e+00	0.000000e+00	100
cross	6	1.654986e-03	0.000000e+00	0.000000e+00	100
cross	6	1.673715e-03	0.000000e+00	0.000000e+00	100
cross	6	1.692656e-03	0.000000e+00	0.000000e+00	100
cross	6	1.711811e-03	0.000000e+00	0.000000e+00	100
cross	6	1.731182e-03	0.000000e+00	0.000000e+00	100
cross	6	1.750774e-03	0.000000e+00	0.000000e+00	100
cross	6	1.770586e-03	0.000000e+00	0.000000e+00	100
cross	6	1.790623e-03	0.000000e+00	0.000000e+00	100
cross	6	1.810887e-03	0.000000e+00	0.000000e+00	100
cross	6	1.831380e-03	0.000000e+00	0.000000e+00	100
cross	6	1.852105e-03	0.000000e+00	0.000000e+00	100
cross	6	1.873065e-03	0.000000e+00	0.000000e+00	100
cross	6	1.894261e-03	0.000000e+00	0.000000e+00	100
cross	6	1.915698e-03	0.000000e+00	0.000000e+00	100
cross	6	1.937377e-03	0.000000e+00	0.000000e+00	100
cross	6	1.959302e-03	0.000000e+00	0.000000e+00	100
cross	6	1.981474e-03	0.000000e+00	0.000000e+00	100
cross	6	2.003898e-03	0.000000e+00	0.000000e+00	100
cross	6	2.026575e-03	0.000000e+00	0.000000e+00	100
cross	6	2.049509e-03	0.000000e+00	0.000000e+00	100
cross	6	2.072702e-03	0.000000e+00	0.000000e+00	100
cross	6	2.096158e-03	0.000000e+00	0.000000e+00	100
cross	6	2.119880e-03	0.000000e+00	0.000000e+00	100
cross	6	2.143869e-03	0.000000e+00	0.000000e+00	100
cross	6	2.168131e-03	0.000000e+00	0.000000e+00	100
cross	6	2.192667e-03	0.000000e+00	0.000000e+00	100
cross	6	2.217480e-03	0.000000e+00	0.000000e+00	100
cross	6	2.242574e-03	0.000000e+00	0.000000e+00	100
cross	6	2.267953e-03	0.000000e+00	0.000000e+00	100
cross	6	2.293618e-03	0.000000e+00	0.000000e+00	100
cross	6	2.319574e-03	0.000000e+00	0.000000e+00	100
cross	6	2.345824e-03	0.000000e+00	0.000000e+00	100
cross	6	2.372370e-03	0.000000e+00	0.000000e+00	100
cross	6	2.399218e-03	0.000000e+00	0.000000e+00	100
cross	6	2.426369e-03	0.000000e+00	0.000000e+00	100
cross	6	2.453827e-03	0.000000e+00	0.000000e+00	100
cross	6	2.481596e-03	0.000000e+00	0.000000e+00	100
cross	6	2.509679e-03	0.000000e+00	0.000000e+00	100
cross	6	2.538080e-03	0.000000e+00	0.000000e+00	100
cross	6	2.566802e-03	0.000000e+00	0.000000e+00	100
cross	6	2.595850e-03	0.000000e+00	0.000000e+00	100
cross	6	2.625226e-03	0.000000e+00	0.000000e+00	100
cross	6	2.654935e-03	0.000000e+00	0.000000e+00	100
cross	6	2.684979e-03	0.000000e+00	0.000000e+00	100
cross	6	2.715364e-03	0.000000e+00	0.000000e+00	100
cross	6	2.746093e-03	0.000000e+00	0.000000e+00	100
cross	6	2.777169e-03	0.000000e+00	0.000000e+00	100
cross	6	2.808597e-03	0.000000e+00	0.000000e+00	100
cross	6	2.840381e-03	0.000000e+00	0.000000e+00	100
cross	6	2.872524e-03	0.000000e+00	0.000000e+00	100
cross	6	2.905032e-03	0.000000e+00	0.000000e+00	100
cross	6	2.937907e-03	0.000000e+00	0.000000e+00	100
cross	6	2.971154e-03	0.000000e+00	0.000000e+00	100
cross	6	3.004777e-03	0.000000e+00	0.000000e+00	100
cross	6	3.038781e-03	0.000000e+00	0.000000e+00	100
cross	6	3.073170e-03	0.000000e+00	0.000000e+00	100
cross	6	3.107947e-03	0.000000e+00	0.000000e+00	100
cross	6	3.143119e-03	0.000000e+00	0.000000e+00	100
cross	6	3.178688e-03	0.000000e+00	0.000000e+00	100
cross	6	3.214660e-03	0.000000e+00	0.000000e+00	100
cross	6	3.251039e-03	0.000000e+00	0.000000e+00	100
cross	6	3.287830e-03	0.000000e+00	0.000000e+00	100
cross	6	3.325037e-03	0.000000e+00	0.000000e+00	100
cross	6	3.362665e-03	0.000000e+00	0.000000e+00	100
cross	6	3.400719e-03	0.000000e+00	0.000000e+00	100
cross	6	3.439203e-03	0.000000e+00	0.000000e+00	100
cross	6	3.478123e-03	0.000000e+00	0.000000e+00	100
cross	6	3.517484e-03	0.000000e+00	0.000000e+00	100
cross	6	3.557290e-03	0.000000e+00	0.000000e+00	100
cross	6	3.597546e-03	0.000000e+00	0.000000e+00	100
cross	6	3.638258e-03	0.000000e+00	0.000000e+00	100
cross	6	3.679431e-03	0.000000e+00	0.000000e+00	100
cross	6	3.721069e-03	0.000000e+00	0.000000e+00	100
cross	6	3.763179e-03	0.000000e+00	0.000000e+00	100
cross	6	3.805765e-03	0.000000e+00	0.000000e+00	100
cross	6	3.848834e-03	0.000000e+00	0.000000e+00	100
cross	6	3.892389e-03	0.000000e+00	0.000000e+00	100
cross	6	3.936438e-03	0.000000e+00	0.000000e+00	100
cross	6	3.980985e-03	0.000000e+00	0.000000e+00	100
cross	6	4.026036e-03	0.000000e+00	0.000000e+00	100
cross	6	4.071597e-03	0.000000e+00	0.000000e+00	100
cross	6	4.117674e-03	0.000000e+00	0.000000e+00	100
cross	6	4.164272e-03	0.000000e+00	0.000000e+00	100
cross	6	4.211397e-03	0.000000e+00	0.000000e+00	100
cross	6	4.259056e-03	0.000000e+00	0.000000e+00	100
cross	6	4.307254e-03	0.000000e+00	0.000000e+00	100
cross	6	4.355997e-03	0.000000e+00	0.000000e+00	100
cross	6	4.405292e-03	0.000000e+00	0.000000e+00	100
cross	6	4.455145e-03	0.000000e+00	0.000000e+00	100
cross	6	4.505562e-03	0.000000e+00	0.000000e+00	100
cross	6	4.556550e-03	0.000000e+00	0.000000e+00	100
cross	6	4.608114e-03	0.000000e+00	0.000000e+00	100
cross	6	4.660262e-03	0.000000e+00	0.000000e+00	100
cross	6	4.713001e-03	0.000000e+00	0.000000e+00	100
cross	6	4.766336e-03	0.000000e+00	0.000000e+00	100
cross	6	4.820274e-03	0.000000e+00	0.000000e+00	100
cross	6	4.874823e-03	0.000000e+00	0.000000e+00	100
cross	6	4.929990e-03	0.000000e+00	0.000000e+00	100
cross	6	4.985780e-03	0.000000e+00	0.000000e+00	100
cross	6	5.042203e-03	0.000000e+00	0.000000e+00	100
cross	6	5.099263e-03	0.000000e+00	0.000000e+00	100
cross	6	5.156969e-03	0.000000e+00	0.000000e+00	100
cross	6	5.215329e-03	0.000000e+00	0.000000e+00	100
cross	6	5.274348e-03	0.000000e+00	0.000000e+00	100
cross	6	5.334036e-03	0.000000e+00	0.000000e+00	100
cross	6	5.394399e-03	0.000000e+00	0.000000e+00	100
cross	6	5.455445e-03	0.000000e+00	0.000000e+00	100
cross	6	5.517182e-03	0.000000e+00	0.000000e+00	100
cross	6	5.579618e-03	0.000000e+00	0.000000e+00	100
cross	6	5.642760e-03	0.000000e+00	0.000000e+00	100
cross	6	5.706617e-03	0.000000e+00	0.000000e+00	100
cross	6	5.771196e-03	0.000000e+00	0.000000e+00	100
cross	6	5.836507e-03	0.000000e+00	0.000000e+00	100
cross	6	5.902556e-03	0.000000e+00	0.000000e+00	100
cross	6	5.969353e-03	0.000000e+00	0.000000e+00	100
cross	6	6.036906e-03	0.000000e+00	0.000000e+00	100
cross	6	6.105223e-03	0.000000e+00	0.000000e+00	100
cross	6	6.174313e-03	0.000000e+00	0.000000e+00	100
cross	6	6.244185e-03	0.000000e+00	0.000000e+00	100
cross	6	6.314848e-03	0.000000e+00	0.000000e+00	100
cross	6	6.386311e-03	0.000000e+00	0.000000e+00	100
cross	6	6.458582e-03	0.000000e+00	0.000000e+00	100
cross	6	6.531671e-03	0.000000e+00	0.000000e+00	100
cross	6	6.605587e-03	0.000000e+00	0.000000e+00	100
cross	6	6.680340e-03	0.000000e+00	0.000000e+00	100
cross	6	6.755939e-03	0.000000e+00	0.000000e+00	100
cross	6	6.832393e-03	0.000000e+00	0.000000e+00	100
cross	6	6.909712e-03	0.000000e+00	0.000000e+00	100
cross	6	6.987906e-03	0.000000e+00	0.000000e+00	100
cross	6	7.066986e-03	0.000000e+00	0.000000e+00	100
cross	6	7.146960e-03	0.000000e+00	0.000000e+00	100
cross	6	7.227839e-03	0.000000e+00	0.000000e+00	100
cross	6	7.309634e-03	0.000000e+00	0.000000e+00	100
cross	6	7.392354e-03	0.000000e+00	0.000000e+00	100
cross	6	7.476010e-03	0.000000e+00	0.000000e+00	100
cross	6	7.560613e-03	0.000000e+00	0.000000e+00	100
cross	6	7.646173e-03	0.000000e+00	0.000000e+00	100
cross	6	7.732702e-03	0.000000e+00	0.000000e+00	100
cross	6	7.820210e-03	0.000000e+00	0.000000e+00	100
cross	6	7.908708e-03	0.000000e+00	0.000000e+00	100
cross	6	7.998207e-03	0.000000e+00	0.000000e+00	100
cross	6	8.088720e-03	0.000000e+00	0.000000e+00	100
cross	6	8.180256e-03	0.000000e+00	0.000000e+00	100
cross	6	8.272829e-03	0.000000e+00	0.000000e+00	100
cross	6	8.366449e-03	0.000000e+00	0.000000e+00	100
cross	6	8.461129e-03	0.000000e+00	0.000000e+00	100
cross	6	8.556880e-03	0.000000e+00	0.000000e+00	100
cross	6	8.653715e-03	0.000000e+00	0.000000e+00	100
cross	6	8.751645e-03	0.000000e+00	0.000000e+00	100
cross	6	8.850684e-03	0.000000e+00	0.000000e+00	100
cross	6	8.950844e-03	0.000000e+00	0.000000e+00	100
cross	6	9.052137e-03	0.000000e+00	0.000000e+00	100
cross	6	9.154576e-03	0.000000e+00	0.000000e+00	100
cross	6	9.258174e-03	0.000000e+00	0.000000e+00	100
cross	6	9.362945e-03	0.000000e+00	0.000000e+00	100
cross	6	9.468902e-03	0.000000e+00	0.000000e+00	100
cross	6	9.576058e-03	0.000000e+00	0.000000e+00	100
cross	6	9.684426e-03	0.000000e+00	0.000000e+00	100
cross	6	9.794021e-03	0.000000e+00	0.000000e+00	100
cross	6	9.904855e-03	0.000000e+00	0.000000e+00	100
cross	6	1.001694e-02	0.000000e+00	0.000000e+00	100
cross	6	1.013030e-02	0.000000e+00	0.000000e+00	100
cross	6	1.024494e-02	0.000000e+00	0.000000e+00	100
cross	6	1.036088e-02	0.000000e+00	0.000000e+00	100
cross	6	1.047813e-02	0.000000e+00	0.000000e+00	100
cross	6	1.059671e-02	0.000000e+00	0.000000e+00	100
cross	6	1.071663e-02	0.000000e+00	0.000000e+00	100
cross	6	1.083790e-02	0.000000e+00	0.000000e+00	100
cross	6	1.096055e-02	0.000000e+00	0.000000e+00	100
cross	6	1.108459e-02	0.000000e+00	0.000000e+00	100
cross	6	1.121003e-02	0.000000e+00	0.000000e+00	100
cross	6	1.133688e-02	0.000000e+00	0.000000e+00	100
cross	6	1.146518e-02	0.000000e+00	0.000000e+00	100
cross	6	1.159493e-02	0.000000e+00	0.000000e+00	100
cross	6	1.172614e-02	0.000000e+00	0.000000e+00	100
cross	6	1.185884e-02	0.000000e+00	0.000000e+00	100
cross	6	1.199304e-02	0.000000e+00	0.000000e+00	100
cross	6	1.212876e-02	0.000000e+00	0.000000e+00	100
cross	6	1.226602e-02	0.000000e+00	0.000000e+00	100
cross	6	1.240483e-02	0.000000e+00	0.000000e+00	100
cross	6	1.254521e-02	0.000000e+00	0.000000e+00	100
cross	6	1.268718e-02	0.000000e+00	0.000000e+00	100
cross	6	1.283075e-02	0.000000e+00	0.000000e+00	100
cross	6	1.297595e-02	0.000000e+00	0.000000e+00	100
cross	6	1.312280e-02	0.000000e+00	0.000000e+00	100
cross	6	1.327130e-02	0.000000e+00	0.000000e+00	100
cross	6	1.342149e-02	0.000000e+00	0.000000e+00	100
cross	6	1.357337e-02	0.000000e+00	0.000000e+00	100
cross	6	1.372698e-02	0.000000e+00	0.000000e+00	100
cross	6	1.388232e-02	0.000000e+00	0.000000e+00	100
cross	6	1.403942e-02	0.000000e+00	0.000000e+00	100
cross	6	1.419830e-02	0.000000e+00	0.000000e+00	100
cross	6	1.435898e-02	0.000000e+00	0.000000e+00	100
cross	6	1.452147e-02	0.000000e+00	0.000000e+00	100
cross	6	1.468580e-02	0.000000e+00	0.000000e+00	100
cross	6	1.485200e-02	0.000000e+00	0.000000e+00	100
cross	6	1.502007e-02	0.000000e+00	0.000000e+00	100
cross	6	1.519005e-02	0.000000e+00	0.000000e+00	100
cross	6	1.536195e-02	0.000000e+00	0.000000e+00	100
cross	6	1.553579e-02	0.000000e+00	0.000000e+00	100
cross	6	1.571160e-02	0.000000e+00	0.000000e+00	100
cross	6	1.588941e-02	0.000000e+00	0.000000e+00	100
cross	6	1.606922e-02	0.000000e+00	0.000000e+00	100
cross	6	1.625107e-02	0.000000e+00	0.000000e+00	100
cross	6	1.643497e-02	0.000000e+00	0.000000e+00	100
cross	6	1.662096e-02	0.000000e+00	0.000000e+00	100
cross	6	1.680906e-02	0.000000e+00	0.000000e+00	100
cross	6	1.699928e-02	0.000000e+00	0.000000e+00	100
cross	6	1.719165e-02	0.000000e+00	0.000000e+00	100
cross	6	1.738620e-02	0.000000e+00	0.000000e+00	100
cross	6	1.758295e-02	0.000000e+00	0.000000e+00	100
cross	6	1.778193e-02	0.000000e+00	0.000000e+00	100
cross	6	1.798316e-02	0.000000e+00	0.000000e+00	100
cross	6	1.818667e-02	0.000000e+00	0.000000e+00	100
cross	6	1.839248e-02	0.000000e+00	0.000000e+00	100
cross	6	1.860062e-02	0.000000e+00	0.000000e+00	100
cross	6	1.881112e-02	0.000000e+00	0.000000e+00	100
cross	6	1.902400e-02	0.000000e+00	0.000000e+00	100
cross	6	1.923928e-02	0.000000e+00	0.000000e+00	100
cross	6	1.945701e-02	0.000000e+00	0.000000e+00	100
cross	6	1.967719e-02	0.000000e+00	0.000000e+00	100
cross	6	1.989987e-02	0.000000e+00	0.000000e+00	100
cross	6	2.012507e-02	0.000000e+00	0.000000e+00	100
cross	6	2.035282e-02	0.000000e+00	0.000000e+00	100
cross	6	2.058314e-02	0.000000e+00	0.000000e+00	100
cross	6	2.081607e-02	0.000000e+00	0.000000e+00	100
cross	6	2.105164e-02	0.000000e+00	0.000000e+00	100
cross	6	2.128987e-02	0.000000e+00	0.000000e+00	100
cross	6	2.153080e-02	0.000000e+00	0.000000e+00	100
cross	6	2.177446e-02	0.000000e+00	0.000000e+00	100
cross	6	2.202087e-02	0.000000e+00	0.000000e+00	100
