facet,hue,bin_center,mean_density,error,n_seeds,original_n_seeds
cross,3,0.0001929089,0.0,0.0,0,100
cross,3,0.000195092,0.0,0.0,0,100
cross,3,0.0001972998,0.0,0.0,0,100
cross,3,0.0001995325,0.0,0.0,0,100
cross,3,0.0002017905,0.0,0.0,0,100
cross,3,0.0002040741,3970.501,1006.984,0,100
cross,3,0.0002063836,0.0,0.0,0,100
cross,3,0.0002087191,0.0,0.0,0,100
cross,3,0.0002110811,0.0,0.0,0,100
cross,3,0.0002134698,0.0,0.0,0,100
cross,3,0.0002158856,0.0,0.0,0,100
cross,3,0.0002183287,0.0,0.0,0,100
cross,3,0.0002207994,0.0,0.0,0,100
cross,3,0.0002232981,0.0,0.0,0,100
cross,3,0.0002258251,0.0,0.0,0,100
cross,3,0.0002283806,0.0,0.0,0,100
cross,3,0.0002309651,0.0,0.0,0,100
cross,3,0.0002335789,0.0,0.0,0,100
cross,3,0.0002362222,2250.756,755.3224,0,100
cross,3,0.0002388954,0.0,0.0,0,100
cross,3,0.0002415989,0.0,0.0,0,100
cross,3,0.000244333,0.0,0.0,0,100
cross,3,0.000247098,0.0,0.0,0,100
cross,3,0.0002498943,0.0,0.0,0,100
cross,3,0.0002527222,0.0,0.0,0,100
cross,3,0.0002555822,0.0,0.0,0,100
cross,3,0.0002584745,0.0,0.0,0,100
cross,3,0.0002613995,0.0,0.0,0,100
cross,3,0.0002643577,0.0,0.0,0,100
cross,3,0.0002673493,0.0,0.0,0,100
cross,3,0.0002703748,1406.131,595.0062,0,100
cross,3,0.0002734345,0.0,0.0,0,100
cross,3,0.0002765289,0.0,0.0,0,100
cross,3,0.0002796582,0.0,0.0,0,100
cross,3,0.000282823,0.0,0.0,0,100
cross,3,0.0002860236,0.0,0.0,0,100
cross,3,0.0002892604,0.0,0.0,0,100
cross,3,0.0002925339,0.0,0.0,0,100
cross,3,0.0002958443,0.0,0.0,0,100
cross,3,0.0002991923,0.0,0.0,0,100
cross,3,0.0003025781,0.0,0.0,0,100
cross,3,0.0003060023,990.8024,460.2982,0,100
cross,3,0.0003094652,0.0,0.0,0,100
cross,3,0.0003129673,0.0,0.0,0,100
cross,3,0.000316509,0.0,0.0,0,100
cross,3,0.0003200908,0.0,0.0,0,100
cross,3,0.0003237131,0.0,0.0,0,100
cross,3,0.0003273765,0.0,0.0,0,100
cross,3,0.0003310812,0.0,0.0,0,100
cross,3,0.000334828,0.0,0.0,0,100
cross,3,0.0003386171,738.6674,397.8704,0,100
cross,3,0.0003424491,0.0,0.0,0,100
cross,3,0.0003463244,0.0,0.0,0,100
cross,3,0.0003502436,0.0,0.0,0,100
cross,3,0.0003542072,0.0,0.0,0,100
cross,3,0.0003582156,0.0,0.0,0,100
cross,3,0.0003622694,0.0,0.0,0,100
cross,3,0.000366369,0.0,0.0,0,100
cross,3,0.0003705151,534.9139,275.574,0,100
cross,3,0.0003747081,0.0,0.0,0,100
cross,3,0.0003789485,0.0,0.0,0,100
cross,3,0.0003832369,0.0,0.0,0,100
cross,3,0.0003875738,0.0,0.0,0,100
cross,3,0.0003919598,0.0,0.0,0,100
cross,3,0.0003963955,0.0,0.0,0,100
cross,3,0.0004008813,0.0,0.0,0,100
cross,3,0.0004054179,436.5563,249.4277,0,100
cross,3,0.0004100059,0.0,0.0,0,100
cross,3,0.0004146457,0.0,0.0,0,100
cross,3,0.0004193381,0.0,0.0,0,100
cross,3,0.0004240836,0.0,0.0,0,100
cross,3,0.0004288828,0.0,0.0,0,100
cross,3,0.0004337363,0.0,0.0,1,100
cross,3,0.0004386447,349.4987,200.5585,1,100
cross,3,0.0004436086,0.0,0.0,1,100
cross,3,0.0004486288,0.0,0.0,1,100
cross,3,0.0004537057,0.0,0.0,1,100
cross,3,0.0004588401,0.0,0.0,1,100
cross,3,0.0004640326,0.0,0.0,1,100
cross,3,0.0004692839,0.0,0.0,1,100
cross,3,0.0004745946,302.2962,186.9094,1,100
cross,3,0.0004799654,0.0,0.0,1,100
cross,3,0.0004853969,0.0,0.0,1,100
cross,3,0.00049089,0.0,0.0,1,100
cross,3,0.0004964452,0.0,0.0,1,100
cross,3,0.0005020632,0.0,0.0,1,100
cross,3,0.0005077449,229.3863,176.0865,1,100
cross,3,0.0005134908,0.0,0.0,1,100
cross,3,0.0005193018,0.0,0.0,1,100
cross,3,0.0005251785,0.0,0.0,1,100
cross,3,0.0005311217,0.0,0.0,1,100
cross,3,0.0005371322,0.0,0.0,1,100
cross,3,0.0005432107,210.5527,182.2402,1,100
cross,3,0.000549358,0.0,0.0,1,100
cross,3,0.0005555749,0.0,0.0,1,100
cross,3,0.0005618621,0.0,0.0,1,100
cross,3,0.0005682205,0.0,0.0,1,100
cross,3,0.0005746508,174.5239,135.562,1,100
cross,3,0.0005811539,0.0,0.0,1,100
cross,3,0.0005877305,0.0,0.0,1,100
cross,3,0.0005943817,0.0,0.0,1,100
cross,3,0.000601108,0.0,0.0,1,100
cross,3,0.0006079105,162.6718,128.6207,1,100
cross,3,0.00061479,0.0,0.0,1,100
cross,3,0.0006217473,0.0,0.0,1,100
cross,3,0.0006287834,0.0,0.0,1,100
cross,3,0.0006358991,0.0,0.0,1,100
cross,3,0.0006430953,118.724,102.7503,1,100
cross,3,0.0006503729,0.0,0.0,1,100
cross,3,0.0006577329,0.0,0.0,1,100
cross,3,0.0006651762,0.0,0.0,1,100
cross,3,0.0006727037,0.0,0.0,1,100
cross,3,0.0006803164,112.2537,96.82577,1,100
cross,3,0.0006880153,0.0,0.0,1,100
cross,3,0.0006958013,0.0,0.0,1,100
cross,3,0.0007036754,0.0,0.0,1,100
cross,3,0.0007116386,95.18282,95.60021,1,100
cross,3,0.0007196919,0.0,0.0,1,100
cross,3,0.0007278364,0.0,0.0,1,100
cross,3,0.000736073,0.0,0.0,1,100
cross,3,0.0007444028,88.39719,76.25084,1,100
cross,3,0.0007528269,0.0,0.0,1,100
cross,3,0.0007613464,0.0,0.0,1,100
cross,3,0.0007699622,0.0,0.0,1,100
cross,3,0.0007786756,71.19703,76.74448,1,100
cross,3,0.0007874875,0.0,0.0,1,100
cross,3,0.0007963992,0.0,0.0,1,100
cross,3,0.0008054117,0.0,0.0,1,100
cross,3,0.0008145262,70.49744,76.18945,1,100
cross,3,0.0008237439,0.0,0.0,1,100
cross,3,0.0008330658,0.0,0.0,1,100
cross,3,0.0008424933,65.66245,74.0997,1,100
cross,3,0.0008520275,0.0,0.0,1,100
cross,3,0.0008616695,0.0,0.0,1,100
cross,3,0.0008714207,0.0,0.0,1,100
cross,3,0.0008812822,56.24744,68.65832,1,100
cross,3,0.0008912553,0.0,0.0,1,100
cross,3,0.0009013412,0.0,0.0,1,100
cross,3,0.0009115413,51.04744,54.44296,1,100
cross,3,0.0009218569,0.0,0.0,1,100
cross,3,0.0009322892,0.0,0.0,0,100
cross,3,0.0009428395,42.26229,51.95019,0,100
cross,3,0.0009535092,0.0,0.0,0,100
cross,3,0.0009642997,0.0,0.0,0,100
cross,3,0.0009752123,0.0,0.0,0,100
cross,3,0.0009862484,40.71399,49.68095,0,100
cross,3,0.0009974093,0.0,0.0,0,100
cross,3,0.001008697,0.0,0.0,0,100
cross,3,0.001020112,40.46212,49.2607,0,100
cross,3,0.001031656,0.0,0.0,0,100
cross,3,0.001043331,0.0,0.0,0,100
cross,3,0.001055138,37.02354,46.63431,0,100
cross,3,0.001067078,0.0,0.0,0,100
cross,3,0.001079154,31.02424,41.83851,0,100
cross,3,0.001091366,0.0,0.0,0,100
cross,3,0.001103717,0.0,0.0,0,100
cross,3,0.001116207,29.25242,41.19929,0,100
cross,3,0.001128839,0.0,0.0,0,100
cross,3,0.001141613,0.0,0.0,0,100
cross,3,0.001154532,27.45539,40.33613,0,100
cross,3,0.001167598,0.0,0.0,0,100
cross,3,0.001180811,28.31937,43.24954,0,100
cross,3,0.001194174,0.0,0.0,1,100
cross,3,0.001207688,0.0,0.0,1,100
cross,3,0.001221355,23.61855,37.73198,1,100
cross,3,0.001235176,0.0,0.0,1,100
cross,3,0.001249154,21.55206,32.27847,1,100
cross,3,0.00126329,0.0,0.0,1,100
cross,3,0.001277586,0.0,0.0,1,100
cross,3,0.001292044,22.70039,33.17026,1,100
cross,3,0.001306666,0.0,0.0,1,100
cross,3,0.001321453,18.594,34.17302,1,100
cross,3,0.001336407,0.0,0.0,1,100
cross,3,0.001351531,18.49467,27.26031,1,100
cross,3,0.001366826,0.0,0.0,1,100
cross,3,0.001382293,19.4854,26.20099,1,100
cross,3,0.001397936,0.0,0.0,1,100
cross,3,0.001413756,18.26542,28.49111,1,100
cross,3,0.001429755,0.0,0.0,1,100
cross,3,0.001445935,0.0,0.0,1,100
cross,3,0.001462298,15.48408,26.39214,1,100
cross,3,0.001478846,0.0,0.0,1,100
cross,3,0.001495582,18.31368,26.89597,1,100
cross,3,0.001512507,0.0,0.0,1,100
cross,3,0.001529623,14.59843,25.18015,1,100
cross,3,0.001546933,0.0,0.0,1,100
cross,3,0.001564439,13.73498,23.42098,1,100
cross,3,0.001582143,13.18915,26.2809,1,100
cross,3,0.001600048,0.0,0.0,1,100
cross,3,0.001618155,12.00912,19.88543,1,100
cross,3,0.001636467,0.0,0.0,1,100
cross,3,0.001654986,12.51088,22.2132,1,100
cross,3,0.001673715,0.0,0.0,1,100
cross,3,0.001692656,10.44899,20.13931,0,100
cross,3,0.001711811,0.0,0.0,0,100
cross,3,0.001731182,10.5158,22.06254,0,100
cross,3,0.001750774,10.91602,17.55742,0,100
cross,3,0.001770586,0.0,0.0,0,100
cross,3,0.001790623,8.10161,17.39586,0,100
cross,3,0.001810887,0.0,0.0,0,100
cross,3,0.00183138,8.960723,17.51525,0,100
cross,3,0.001852105,7.574258,18.00791,0,100
cross,3,0.001873065,0.0,0.0,0,100
cross,3,0.001894261,6.650183,15.08854,0,100
cross,3,0.001915698,0.0,0.0,0,100
cross,3,0.001937377,7.484967,16.21396,0,100
cross,3,0.001959302,7.806951,15.84808,0,100
cross,3,0.001981474,0.0,0.0,0,100
cross,3,0.002003898,6.993258,13.48838,0,100
cross,3,0.002026575,6.29692,14.38704,0,100
cross,3,0.002049509,0.0,0.0,0,100
cross,3,0.002072702,4.459228,11.3744,0,100
cross,3,0.002096158,5.319489,12.44595,0,100
cross,3,0.00211988,0.0,0.0,0,100
cross,3,0.002143869,6.019404,12.69294,0,100
cross,3,0.002168131,5.950684,12.73397,0,100
cross,3,0.002192667,5.162522,10.60652,0,100
cross,3,0.00221748,0.0,0.0,0,100
cross,3,0.002242574,6.393164,13.93232,0,100
cross,3,0.002267953,4.149209,9.416465,0,100
cross,3,0.002293618,5.004237,12.09605,0,100
cross,3,0.002319574,0.0,0.0,0,100
cross,3,0.002345824,2.990212,7.88448,0,100
cross,3,0.00237237,3.90024,9.953392,0,100
cross,3,0.002399218,3.459239,8.780449,0,100
cross,3,0.002426369,3.737927,9.702746,0,100
cross,3,0.002453827,0.0,0.0,0,100
cross,3,0.002481596,3.597344,8.828204,0,100
cross,3,0.002509679,3.81108,11.33629,0,100
cross,3,0.00253808,3.322895,9.148147,0,100
cross,3,0.002566802,3.475829,9.51662,0,100
cross,3,0.00259585,3.372839,8.592437,0,100
cross,3,0.002625226,3.161761,9.049211,0,100
cross,3,0.002654935,0.0,0.0,0,100
cross,3,0.002684979,2.970137,8.356988,0,100
cross,3,0.002715364,2.231525,7.630824,0,100
cross,3,0.002746093,2.551983,7.275661,0,100
cross,3,0.002777169,3.160811,8.262702,0,100
cross,3,0.002808597,1.702031,5.80322,0,100
cross,3,0.002840381,2.015963,6.886212,0,100
cross,3,0.002872524,1.886893,6.226176,0,100
cross,3,0.002905032,1.863613,5.75939,0,100
cross,3,0.002937907,2.117208,7.39233,0,100
cross,3,0.002971154,2.360699,7.391794,0,100
cross,3,0.003004777,1.591985,5.227749,0,100
cross,3,0.003038781,1.624632,5.197748,0,100
cross,3,0.00307317,1.86698,5.502005,0,100
cross,3,0.003107947,1.436107,5.550401,0,100
cross,3,0.003143119,1.62318,5.456642,0,100
cross,3,0.003178688,1.502097,4.930705,0,100
cross,3,0.00321466,1.436666,5.218658,0,100
cross,3,0.003251039,1.126208,4.890175,0,100
cross,3,0.00328783,1.066217,4.38877,0,100
cross,3,0.003325037,1.487485,4.570129,0,100
cross,3,0.003362665,0.9943136,4.229557,0,100
cross,3,0.003400719,2.531009,6.451493,0,100
cross,3,0.003439203,1.527648,5.006714,0,100
cross,3,0.003478123,1.419655,5.04563,0,100
cross,3,0.003517484,0.9502626,4.04463,0,100
cross,3,0.00355729,1.34361,4.580612,0,100
cross,3,0.003597546,1.198437,4.259015,0,100
cross,3,0.003638258,1.39828,4.695784,0,100
cross,3,0.003679431,0.8695253,4.017837,0,100
cross,3,0.003721069,1.112238,4.061033,0,100
cross,3,0.003763179,0.593113,3.123776,0,100
cross,3,0.003805765,1.714534,4.955069,0,100
cross,3,0.003848834,0.9119979,3.5723,0,100
cross,3,0.003892389,1.020321,3.837686,0,100
cross,3,0.003936438,0.9290901,4.191043,0,100
cross,3,0.003980985,1.238787,4.680872,0,100
cross,3,0.004026036,0.675457,3.993788,0,100
cross,3,0.004071597,0.7043259,3.513407,0,100
cross,3,0.004117674,1.785751,6.46462,0,100
cross,3,0.004164272,0.6891944,3.087348,0,100
cross,3,0.004211397,1.172496,3.897691,0,100
cross,3,0.004259056,0.5223554,2.751747,0,100
cross,3,0.004307254,0.6666571,2.803101,0,100
cross,3,0.004355997,1.243634,4.222363,0,100
cross,3,0.004405292,0.6173398,2.687117,0,100
cross,3,0.004455145,1.109826,3.825089,0,100
cross,3,0.004505562,0.6720042,3.36604,0,100
cross,3,0.00455655,1.05043,3.841267,0,100
cross,3,0.004608114,0.2760359,1.844,0,100
cross,3,0.004660262,0.9925318,3.843758,0,100
cross,3,0.004713001,0.7781821,3.507569,0,100
cross,3,0.004766336,0.2662466,1.778623,0,100
cross,3,0.004820274,0.6263736,2.860421,0,100
cross,3,0.004874823,0.4568453,2.408723,0,100
cross,3,0.00492999,1.067205,3.381846,0,100
cross,3,0.00498578,1.087779,3.909021,0,100
cross,3,0.005042203,0.2204194,1.810609,0,100
cross,3,0.005099263,0.9350823,3.525197,0,100
cross,3,0.005156969,0.5882983,2.543744,0,100
cross,3,0.005215329,0.4273046,2.257943,0,100
cross,3,0.005274348,0.6661479,2.74646,0,100
cross,3,0.005334036,0.5657811,2.712382,0,100
cross,3,0.005394399,0.6797547,3.175407,0,100
cross,3,0.005455445,0.643738,2.387793,0,100
cross,3,0.005517182,0.202249,1.45221,0,100
cross,3,0.005579618,0.4856358,2.394071,0,100
cross,3,0.00564276,0.5675168,2.500348,0,100
cross,3,0.005706617,0.5296075,2.287508,0,100
cross,3,0.005771196,0.5804558,2.346325,0,100
cross,3,0.005836507,0.4650621,2.024361,0,100
cross,3,0.005902556,0.37766,1.843894,0,100
cross,3,0.005969353,0.6139338,2.769423,0,100
cross,3,0.006036906,0.4481331,2.21019,0,100
cross,3,0.006105223,0.3902535,1.966256,0,100
cross,3,0.006174313,0.3348202,1.70628,0,100
cross,3,0.006244185,0.2301901,1.441921,0,100
cross,3,0.006314848,0.3535227,1.867278,0,100
cross,3,0.006386311,0.4244618,1.97365,0,100
cross,3,0.006458582,0.2470637,1.460118,0,100
cross,3,0.006531671,0.5368518,1.991361,0,100
cross,3,0.006605587,0.3616183,2.160934,0,100
cross,3,0.00668034,0.3099713,1.840055,0,100
cross,3,0.006755939,0.3067488,1.563218,0,100
cross,3,0.006832393,0.5136256,2.115127,0,100
cross,3,0.006909712,0.1609854,1.155922,0,100
cross,3,0.006987906,0.136917,1.243119,0,100
cross,3,0.007066986,0.3840785,1.992216,0,100
cross,3,0.00714696,0.3562121,1.725775,0,100
cross,3,0.007227839,0.1321131,1.03011,0,100
cross,3,0.007309634,0.4356125,1.716253,0,100
cross,3,0.007392354,0.1303782,1.016578,0,100
cross,3,0.00747601,0.2981037,1.569703,0,100
cross,3,0.007560613,0.1895409,1.187287,0,100
cross,3,0.007646173,0.2299675,1.288594,0,100
cross,3,0.007732702,0.1857486,1.16356,0,100
cross,3,0.00782021,0.2643114,1.346948,0,100
cross,3,0.007908708,0.06013745,0.6736125,0,100
cross,3,0.007998207,0.1796601,1.125392,0,100
cross,3,0.00808872,0.1177743,0.9183057,0,100
cross,3,0.008180256,0.1559955,1.042107,0,100
cross,3,0.008272829,0.09613338,0.8254564,0,100
cross,3,0.008366449,0.1523092,1.01747,0,100
cross,3,0.008461129,0.1504519,1.005084,0,100
cross,3,0.00855688,0.09306127,0.799104,0,100
cross,3,0.008653715,0.0368897,0.5086823,0,100
cross,3,0.008751645,0.1460511,0.9756912,0,100
cross,3,0.008850684,0.0,0.0,0,100
cross,3,0.008950844,0.1250795,0.8981188,0,100
cross,3,0.009052137,0.08751834,0.8954687,0,100
cross,3,0.009154576,0.03527297,0.4863836,0,100
cross,3,0.009258174,0.05184102,0.5806857,0,100
cross,3,0.009362945,0.0,0.0,0,100
cross,3,0.009468902,0.0,0.0,0,100
cross,3,0.009576058,0.0331225,0.4567362,0,100
cross,3,0.009684426,0.01639453,0.3213327,0,100
cross,3,0.009794021,0.09788126,0.7632026,0,100
cross,3,0.009904855,0.01597259,0.3130629,0,100
cross,3,0.01001694,0.0,0.0,0,100
cross,3,0.0101303,0.01579428,0.3095678,0,100
cross,3,0.01024494,0.06217331,0.6000087,0,100
cross,3,0.01036088,0.01572304,0.3081717,0,100
cross,3,0.01047813,0.0,0.0,0,100
cross,3,0.01059671,0.0,0.0,0,100
cross,3,0.01071663,0.0,0.0,0,100
cross,3,0.0108379,0.0,0.0,0,100
cross,3,0.01096055,0.0,0.0,0,100
cross,3,0.01108459,0.0,0.0,0,100
cross,3,0.01121003,0.0,0.0,0,100
cross,3,0.01133688,0.0,0.0,0,100
cross,3,0.01146518,0.0,0.0,0,100
cross,3,0.01159493,0.0,0.0,0,100
cross,3,0.01172614,0.0,0.0,0,100
cross,3,0.01185884,0.0,0.0,0,100
cross,3,0.01199304,0.0,0.0,0,100
cross,3,0.01212876,0.0,0.0,0,100
cross,3,0.01226602,0.0,0.0,0,100
cross,3,0.01240483,0.0,0.0,0,100
cross,3,0.01254521,0.0,0.0,0,100
cross,3,0.01268718,0.0,0.0,0,100
cross,3,0.01283075,0.0,0.0,0,100
cross,3,0.01297595,0.0,0.0,0,100
cross,3,0.0131228,0.0,0.0,0,100
cross,3,0.0132713,0.0,0.0,0,100
cross,3,0.01342149,0.0,0.0,0,100
cross,3,0.01357337,0.0,0.0,0,100
cross,3,0.01372698,0.0,0.0,0,100
cross,3,0.01388232,0.0,0.0,0,100
cross,3,0.01403942,0.0,0.0,0,100
cross,3,0.0141983,0.0,0.0,0,100
cross,3,0.01435898,0.0,0.0,0,100
cross,3,0.01452147,0.0,0.0,0,100
cross,3,0.0146858,0.0,0.0,0,100
cross,3,0.014852,0.0,0.0,0,100
cross,3,0.01502007,0.0,0.0,0,100
cross,3,0.01519005,0.0,0.0,0,100
cross,3,0.01536195,0.0,0.0,0,100
cross,3,0.01553579,0.0,0.0,0,100
cross,3,0.0157116,0.0,0.0,0,100
cross,3,0.01588941,0.0,0.0,0,100
cross,3,0.01606922,0.0,0.0,0,100
cross,3,0.01625107,0.0,0.0,0,100
cross,3,0.01643497,0.0,0.0,0,100
cross,3,0.01662096,0.0,0.0,0,100
cross,3,0.01680906,0.0,0.0,0,100
cross,3,0.01699928,0.0,0.0,0,100
cross,3,0.01719165,0.0,0.0,0,100
cross,3,0.0173862,0.0,0.0,0,100
cross,3,0.01758295,0.0,0.0,0,100
cross,3,0.01778193,0.0,0.0,0,100
cross,3,0.01798316,0.0,0.0,0,100
cross,3,0.01818667,0.0,0.0,0,100
cross,3,0.01839248,0.0,0.0,0,100
cross,3,0.01860062,0.0,0.0,0,100
cross,3,0.01881112,0.0,0.0,0,100
cross,3,0.019024,0.0,0.0,0,100
cross,3,0.01923928,0.0,0.0,0,100
cross,3,0.01945701,0.0,0.0,0,100
cross,3,0.01967719,0.0,0.0,0,100
cross,3,0.01989987,0.0,0.0,0,100
cross,3,0.02012507,0.0,0.0,0,100
cross,3,0.02035282,0.0,0.0,0,100
cross,3,0.02058314,0.0,0.0,0,100
cross,3,0.02081607,0.0,0.0,0,100
cross,3,0.02105164,0.0,0.0,0,100
cross,3,0.02128987,0.0,0.0,0,100
cross,3,0.0215308,0.0,0.0,0,100
cross,3,0.02177446,0.0,0.0,0,100
cross,3,0.02202087,0.0,0.0,0,100
cross,3,0.02227007,0.0,0.0,0,100
cross,3,0.02252209,0.0,0.0,0,100
cross,3,0.02277696,0.0,0.0,0,100
cross,3,0.02303472,0.0,0.0,0,100
cross,3,0.0232954,0.0,0.0,0,100
cross,3,0.02355902,0.0,0.0,0,100
cross,3,0.02382563,0.0,0.0,0,100
cross,3,0.02409525,0.0,0.0,0,100
cross,3,0.02436793,0.0,0.0,0,100
cross,3,0.02464369,0.0,0.0,0,100
cross,3,0.02492257,0.0,0.0,0,100
cross,3,0.02520461,0.0,0.0,0,100
cross,3,0.02548984,0.0,0.0,0,100
cross,3,0.0257783,0.0,0.0,0,100
cross,3,0.02607002,0.0,0.0,0,100
cross,3,0.02636505,0.0,0.0,0,100
cross,3,0.02666341,0.0,0.0,0,100
cross,3,0.02696515,0.0,0.0,0,100
cross,3,0.0272703,0.0,0.0,0,100
cross,3,0.02757891,0.0,0.0,0,100
cross,3,0.02789101,0.0,0.0,0,100
cross,3,0.02820664,0.0,0.0,0,100
cross,3,0.02852584,0.0,0.0,0,100
cross,4,1.81359e-08,27211400.0,76714.75,1,99
cross,4,5.44077e-08,0.0,0.0,0,99
cross,4,9.067949e-08,0.0,0.0,0,99
cross,4,1.269513e-07,0.0,0.0,0,99
cross,4,1.632231e-07,0.0,0.0,0,99
cross,4,1.994949e-07,0.0,0.0,0,99
cross,4,2.357667e-07,0.0,0.0,0,99
cross,4,2.720385e-07,0.0,0.0,0,99
cross,4,3.083103e-07,0.0,0.0,0,99
cross,4,3.445821e-07,0.0,0.0,0,99
cross,4,3.808539e-07,0.0,0.0,0,99
cross,4,4.171257e-07,0.0,0.0,0,99
cross,4,4.533975e-07,0.0,0.0,0,99
cross,4,4.896693e-07,0.0,0.0,0,99
cross,4,5.259411e-07,0.0,0.0,0,99
cross,4,5.622129e-07,0.0,0.0,0,99
cross,4,5.984847e-07,0.0,0.0,0,99
cross,4,6.347564e-07,0.0,0.0,0,99
cross,4,6.710282e-07,0.0,0.0,0,99
cross,4,7.073e-07,0.0,0.0,0,99
cross,4,7.435718e-07,0.0,0.0,0,99
cross,4,7.798436e-07,0.0,0.0,0,99
cross,4,8.161154e-07,0.0,0.0,0,99
cross,4,8.523872e-07,0.0,0.0,0,99
cross,4,8.88659e-07,0.0,0.0,0,99
cross,4,9.249308e-07,0.0,0.0,0,99
cross,4,9.612026e-07,0.0,0.0,0,99
cross,4,9.974744e-07,0.0,0.0,0,99
cross,4,1.033746e-06,0.0,0.0,0,99
cross,4,1.070018e-06,0.0,0.0,0,99
cross,4,1.10629e-06,0.0,0.0,0,99
cross,4,1.142562e-06,0.0,0.0,0,99
cross,4,1.178833e-06,0.0,0.0,0,99
cross,4,1.215105e-06,0.0,0.0,0,99
cross,4,1.251377e-06,0.0,0.0,0,99
cross,4,1.287649e-06,0.0,0.0,0,99
cross,4,1.323921e-06,0.0,0.0,0,99
cross,4,1.360192e-06,0.0,0.0,0,99
cross,4,1.396464e-06,0.0,0.0,0,99
cross,4,1.432736e-06,0.0,0.0,0,99
cross,4,1.469008e-06,0.0,0.0,0,99
cross,4,1.50528e-06,0.0,0.0,0,99
cross,4,1.541551e-06,0.0,0.0,0,99
cross,4,1.577823e-06,0.0,0.0,0,99
cross,4,1.614095e-06,0.0,0.0,0,99
cross,4,1.650367e-06,0.0,0.0,0,99
cross,4,1.686639e-06,0.0,0.0,0,99
cross,4,1.72291e-06,0.0,0.0,0,99
cross,4,1.759182e-06,0.0,0.0,0,99
cross,4,1.795454e-06,0.0,0.0,0,99
cross,4,1.831726e-06,0.0,0.0,0,99
cross,4,1.867998e-06,0.0,0.0,0,99
cross,4,1.904269e-06,0.0,0.0,0,99
cross,4,1.940541e-06,0.0,0.0,0,99
cross,4,1.976813e-06,0.0,0.0,0,99
cross,4,2.013085e-06,0.0,0.0,0,99
cross,4,2.049357e-06,0.0,0.0,0,99
cross,4,2.085628e-06,0.0,0.0,0,99
cross,4,2.1219e-06,0.0,0.0,0,99
cross,4,2.158172e-06,0.0,0.0,0,99
cross,4,2.194444e-06,0.0,0.0,0,99
cross,4,2.230716e-06,0.0,0.0,0,99
cross,4,2.266987e-06,0.0,0.0,0,99
cross,4,2.303259e-06,0.0,0.0,0,99
cross,4,2.339531e-06,0.0,0.0,0,99
cross,4,2.375803e-06,0.0,0.0,0,99
cross,4,2.412075e-06,0.0,0.0,0,99
cross,4,2.448346e-06,0.0,0.0,0,99
cross,4,2.484618e-06,0.0,0.0,0,99
cross,4,2.52089e-06,0.0,0.0,0,99
cross,4,2.557162e-06,0.0,0.0,0,99
cross,4,2.593433e-06,0.0,0.0,0,99
cross,4,2.629705e-06,0.0,0.0,0,99
cross,4,2.665977e-06,0.0,0.0,0,99
cross,4,2.702249e-06,0.0,0.0,0,99
cross,4,2.738521e-06,0.0,0.0,0,99
cross,4,2.774792e-06,0.0,0.0,0,99
cross,4,2.811064e-06,0.0,0.0,0,99
cross,4,2.847336e-06,0.0,0.0,0,99
cross,4,2.883608e-06,0.0,0.0,0,99
cross,4,2.91988e-06,0.0,0.0,0,99
cross,4,2.956151e-06,0.0,0.0,0,99
cross,4,2.992423e-06,0.0,0.0,0,99
cross,4,3.028695e-06,0.0,0.0,0,99
cross,4,3.064967e-06,0.0,0.0,0,99
cross,4,3.101239e-06,0.0,0.0,0,99
cross,4,3.13751e-06,0.0,0.0,0,99
cross,4,3.173782e-06,0.0,0.0,0,99
cross,4,3.210054e-06,0.0,0.0,0,99
cross,4,3.246326e-06,0.0,0.0,0,99
cross,4,3.282598e-06,0.0,0.0,0,99
cross,4,3.318869e-06,0.0,0.0,0,99
cross,4,3.355141e-06,0.0,0.0,0,99
cross,4,3.391413e-06,0.0,0.0,0,99
cross,4,3.427685e-06,0.0,0.0,0,99
cross,4,3.463957e-06,0.0,0.0,0,99
cross,4,3.500228e-06,0.0,0.0,0,99
cross,4,3.5365e-06,0.0,0.0,0,99
cross,4,3.572772e-06,0.0,0.0,0,99
cross,4,3.609044e-06,0.0,0.0,0,99
cross,4,3.645316e-06,0.0,0.0,0,99
cross,4,3.681587e-06,0.0,0.0,0,99
cross,4,3.717859e-06,0.0,0.0,0,99
cross,4,3.754131e-06,0.0,0.0,0,99
cross,4,3.790403e-06,0.0,0.0,0,99
cross,4,3.826675e-06,0.0,0.0,0,99
cross,4,3.862946e-06,0.0,0.0,0,99
cross,4,3.899218e-06,0.0,0.0,0,99
cross,4,3.93549e-06,0.0,0.0,0,99
cross,4,3.971762e-06,0.0,0.0,0,99
cross,4,4.008034e-06,0.0,0.0,0,99
cross,4,4.044305e-06,0.0,0.0,0,99
cross,4,4.080577e-06,0.0,0.0,0,99
cross,4,4.116849e-06,0.0,0.0,0,99
cross,4,4.153121e-06,0.0,0.0,0,99
cross,4,4.189393e-06,0.0,0.0,0,99
cross,4,4.225664e-06,0.0,0.0,0,99
cross,4,4.261936e-06,0.0,0.0,0,99
cross,4,4.298208e-06,0.0,0.0,0,99
cross,4,4.33448e-06,0.0,0.0,0,99
cross,4,4.370752e-06,0.0,0.0,0,99
cross,4,4.407023e-06,0.0,0.0,0,99
cross,4,4.443295e-06,0.0,0.0,0,99
cross,4,4.479567e-06,0.0,0.0,0,99
cross,4,4.515839e-06,0.0,0.0,0,99
